ENGLISH	QUENYA
Jerusalem, Jerusalem, who kills the prophets and stones those that have been sent to her – how often I wanted to gather your children like a hen gathers her young under her wings! But you did not want to.	Yerúsalem, Yerúsalem, ye nahta i Erutercánor ar sarya i anaier mentaine senna – manen rimbave mernen comya hínalyar ve poroce comya nessaryar nu rámaryat! Mal ualde merne.
My father is glorified by this, that you bear much fruit and show yourselves as my disciples.	Atarinya ná alcaryaina sinen, i colilde olya yáve ar tanar inde ve hildonyar.
For if you had countless people instructing you in Christ, you indeed do not have numerous fathers , for in the Christ Jesus I became your father by the gospel.	An au sámelde únótime queni peantala len Hristosse, é ualde same rimbe atalli, an i Hristo Yésusse ollen atarelda i evandilyonnen.
I have been made a servant to this gospel by the grace of God, which has been given me by his power working in me.	Anaien carna núro evandilyon sinan i lissenen Eruo, ya anaie antaina nin túreryanen mólala nisse.
Furthermore, if the Christ has not been raised, your faith is for nothing; you are still in your sins.	Ente, qui i Hristo lá anaie ortana, savielda muntan ná; nalde en úcarieldassen.
For you have need of endurance, for you to receive that of which God gave his promise, after doing his will.	An samilde maure voronwiéva, camieldan ta pa ya Eru ánie vandarya, apa carie indómerya.
And the scribes an the Pharisees started to think, saying: “Who is this man that is speaking blasphemies? Who may forgive sins except God alone?”	Ar i parmangolmor ar i Farisar yestaner sana, quétala: “Man ná nér sina ye quéta naiquetiéli? Man lerta apsene úcari hequa Eru erinqua?”
And when they went away from him, Peter said to Jesus: “Teacher, it is good that we are here. Therefore let us erect three tents, one for you and one for Moses and one for Elijah” – for he did not know what he said.	Ar íre tú oantet sello, Péter quente Yésunna: “Peantar, mára ná i nalme sisse. Etta alme orta lancoar nelde, er elyen ar er Mósen ar er Elían” – an uas sinte ya quentes.
If anyone does not love the Lord, may he be accursed! Maran atha!	Qui aiquen ua mele i Heru, nai nauvas húna! Maran ata!
It happened that the beggar died, and the angels carried him away to the bosom of Abraham. Furthermore, also the rich man died and was brought to his grave.	Túle i qualle i iquindo, ar i valar colle se oa Avrahámo súmanna. Ente, yando i lárea nér qualle ar náne talaina sapsaryanna.
For you behold his calling of you, brothers: that not numerous ones that were wise in the manner of the flesh were called, not numerous mighty ones, not numerous ones born as nobles.	An yétalde yalierya eldeva, hánor: i lá rimbar i náner saile mí hráveo lé náner yáline, lá rimbe taurar, lá rimbar nóne ve arator.
For by their lawless deeds, that just man was tormented in his just soul by which he saw and heard when he dwelt among them.	An ºanyelóre cardaltainen, sana faila nér náne ñwalyaina faila fearyasse yainen cennes ar hlasses íre marnes imíca te.
heeding not your own matters alone, but also the matters of the others.	címala lá vére nattoldar erinque, mal yando i exion nattor.
And God can give you every grace in abundance, to case you to always have everything in sufficiency and an abundance for every good deed,	Ar Eru pole anta len ilya lisse úvesse, tyarien le illume same ilqua fáresse ar úve ilya mára cardan,
For the kingdom of heaven is like a man, an householder, who went out early to find workers that he could pay for them to work in his garden of vines .	TATT An menelo aranie ná ve nér, coantur, ye etelende arinyave hirien molindoli in poldes paitya molieltan tarwaryasse liantassion.
But God raised him by loosening the bonds of death, for it was not possible for death to keep him.	Mal Eru ortane se lehtiénen qualmeo núti, an úne cárima qualmen hepitas.
But Jesus answered him: “ is written: Man shall not have life by bread alone.”	Mal Yésus hanquente senna: “Ná técina: Atan ua samuva coire massanen erinqua.”
Therefore we send Judas and Silas, to tell you the same things by word.	Etta mentalme Yúras ar Sílas, nyarien i imye nati quettanen.
If I do not know what the language means, I will be foreign to who speaks, and he will be foreign to me.	Qui uan ista ya i lambele tea, nauvan ettelea yen quete, ar isse nauva ettelea inyen.
At the same moment his mouth was opened and his tongue loosened, and he spoke, blessing God.	Mí imya lú antorya náne pantaina ar lamberya lehtaina, ar quentes, aistala Eru.
for I have five brothers – for him to witness to them, to stop them as well from coming to this place of torment!”	an samin hánor lempe – vettieryan tien, pustien yando té tuliello nóme sinanna ñwalmeva!”
But what your reason for going out? To see a prophet? Yes, I say to you, and much more than a prophet!	Mal mana castalda etelelien? Cenie Erutercáno? Ná, quetin lenna, ar ambela Erutercáno!
And then numerous ones will fall away and will betray one another and will hate one another.	Ar tá rimbali lantuvar oa ar vartuvar quén i exe ar tevuvar quén i exe.
fornicators, men that lie with men, abductors , people who lie and break their promises, and every other thing that stands against the healthy teaching	hrupuhtari, neri i caitar as neri, aumapandor, quenir i hurir ar racir vandaltar, ar ilya hyana nat ya tare i málea peantienna
“What do you think about the Christ? Whose son is he?” They said to him: “David's!”	“Mana sanalde pa i Hristo? Mano yondo náse?” Quentelte senna: “Laviro!”
and you are sure that you are leading the blind, a light to that are in darkness,	ar nalye tanca i nalye tulyala i laceníti, cala in nar morniesse,
Simon, Simon, behold! Satan has demanded to sift you like grain!	Símon, Símon, yé! Sátan acánie silta le ve ore!
three gates to East, three gates to North, three gates to south, and three gates to West.	andor nelde Rómenna, andor nelde Formenna, andor nelde Hyarmenna, ar andor nelde Númenna.
Furthermore, he did not refrain from punishing the ancient world, but kept Noah, herald of righteousness, in safety with seven others when he brought a flood upon a world of wicked people. Furthermore, he judged the cities Sodom and Gomorrah by changing them into dust, making a danger-sign for wicked people in coming ages.	Ente, uas pustanexe paimetiello i enwina mar, mal hempe Noha, tercáno failiéva, mi varnasse as hyane otso ire tulunes oloire mardenna olce quenion. Ente, namnes i ostu Sorom yo Omorra vistiénen tu mir asto, cárala raxetanwa olce quenin túlala randalissen.
For all that are being led by God's spirit, they are God's sons.	An illi i nar tulyaine lo Eruo faire, té nar Eruo yondor.
and turned God Immortal's glory into something like the image of mortal man – and of birds and of beasts and of creeping creatures.	ar querne Eru Ilfirino alcar mir nat ve emma fírima atano – ar aiwion ar lamnion ar hlicila onnaron.
A second time the voice from heaven answered: Do not call unclean that God has cleansed!	Attea lú i óma menello hanquente: Áva esta úpoice yar Eru opoitie!
Therefore you are to take the talent from him and give it to the one that has the ten talents!	Etta alde mapa i talent sello ar ása anta yen same i talenti quean!
Then he told a comparison to the men that were invited, when he perceived how they close the most prominent places for themselves, saying to them:	Tá nyarnes sestie i nerin i náner tultaine, íre túnes manen cillelte i amminde nómi inten, quétala téna:
And behold! a Canaanite woman from those countries came out and cried, saying: “Have mercy on me, Son of David! My daughter is badly possessed by a demon!”	Ar yé! Canáanya nís ente nóriellon ettúle ar yáme, quétala: “Órava nisse, Lavirion! Selyenya ná ulcave haryana lo rauco!”
For the flesh stands against the spirit by its desire, and the spirit against the flesh; for they are hostile, one against the other, to stop you from doing that you wish.	An i hráve tare i fairenna íreryasse, ar i faire i hrávenna; an natte cotye, er i exenna, pustien le cariello yar merilde.
For Christ went into, not a sanctuary made by hands, but heaven itself, to come before God's face on our behalf.	An Hristo lende mir, lá ainas cárina mainen, mal menel imma, tulien epe Eruo cendele rá ven.
and through many days he was being seen by those that had gone with him from Galilee to Jerusalem, that are now his witnesses to the people.	ar ter rimbe réli anes cénaina lo i lendelyaner óse Alileallo Yerúsalemenna, i nar sí astarmoryar i lien.
They went forth from us, but they were not of our kind, for if they were of our kind, they remained with us. But it happened so that would be shown that they are not all of our kind.	Etemennelte vello, mal úmelte nostalelvo, an qui anelte nostalelvo, lemyanelte aselve. Mal martanes i umne tanaina i umilte illi nostalelvo.
son of Joanan, son of Rhesa, son of Zerubbabel, son of Shealtiel, son of Neri,	yondorya Yoanan, yondorya Resa, yondorya Seruvável, yondorya Hyealtiel, yondorya Neri,
Going to the other, he said the same thing. But in answer he said: I do not want to. But afterwards he changed his mind and went.	Lelyala i exenna, quentes i imya nat. Mal hanquentasse hé quente: Uan mere. Ono epeta vistanes sámarya ar lende.
saying: “What are we to do to these men? For a sign which people know has happened through them, easy to see to all that dwell in Jerusalem, and it is not possible for us to deny it.	quétala: “Mana caruvalve sine nerin? An tanwa ya queni istar amartie ter tu, aşcénima illin i marir Yerúsalemesse, ar ua ece ven laquete sa.
I know your deeds, that you are not cold or hot. Would that you were cold or hot!	Istan cardalyar, in ual ringa hya lauca. Auve anel ringa hya lauca!
But that we will not make them angry, you go to the sea, throw a hook, and take the first fish coming up – and when you open its mouth, you will find a stater. Take that and give it to them for me and for you!”	Mal in uangwe caruva te rúşie, alye lelya i earenna, hata ampa, ar á mapa i minya lingwe tulila ama – ar íre latyal antorya, hiruval stater. Á mapa ta ar áten anta sa nin ar lyen!”
But gather for yourselves treasures in heaven, where moth and erosion do not devour, and where thieves do not break in and steal.	Mal á comya len harmar menelde, yasse malo ar ñwarie uar ammate, ar yasse arpor uar race minna ar pilir.
But you have a custom that I release to you a man at the Passover. Do you wish, then, that I release to you the king of Jews?”	Mal samilde haime i senin len nér i Lahtiesse. Ma merilde, tá, i senuvan len i aran Yúraron?”
